stop_id,stop_code,stop_name,stop_desc,stop_lat,stop_lon,zone_id,stop_url,location_type,parent_station
2345,2345,Carretera del Pi - Entrada Roseldo,,4367419.51,727076.038,,,0,
2350,2350,José Roca Coll - Músic Gomis,,4370976.954,723812.068,,,0,
2359,2359,Estació del Nord - Ermita,,4371617.93425,725491.08825,,,0,
2372,2372,Plaça d'Espanya,,4371705.577875,725224.863625,,,0,
2373,2373,Carlos Pau Español - Camí del Canal,,4369311.9455,729297.195875,,,0,
2376,2376,Dr. Ruíz i Comes - Tremolar,,4367173.839375,727062.00325,,,0,
2378,2378,Canal - Punta al Mar,,4369517.79425,729263.637125,,,0,
238,238,Dr. Peset Aleixandre - Joan XXIII,,4374444.407,725055.356,,,0,
2380,2380,Safranar,,4370474.492625,723830.54075,,,0,
2381,2381,Campos Crespo - Fra Juníper Serra,,4370634.654625,724022.726125,,,0,
2382,2382,Pius XI - Xera,,4370853.18625,724196.583875,,,0,
2383,2383,Humanista Mariner - Fontanars,,4371054.56575,724159.345125,,,0,
2384,2384,Humanista Mariner - José Roca Coll,,4370877.79125,723997.22025,,,0,
2385,2385,Canonge Tàrrega - Campaners,,4370638.79575,723815.633,,,0,
2387,2387,La Punta,,4369157.17325,728576.564,,,0,
2388,2388,Bulevar Sud - Vicent Miquel Carceller,,4369554.468,725641.320125,,,0,
2389,2389,Llevant UE - Federico Alcácer Aguilar,,4375054.07075,724552.423625,,,0,
2390,2390,Arnau de Vilanova - Dr. Mollà,,4379473.087375,726043.7355,,,0,
2391,2391,Pl. d'Ausiàs March,,4379532.16325,726146.30225,,,0,
2393,2393,Quevedo - Guillem de Castro,,4372089.862625,725281.875625,,,0,
24,24,la Malva-rosa - Sant Rafael,,4373355.138,729808.018,,,0,
2403,2403,Pl. de l'Ajuntament - Ateneu,,4372264.631375,725705.6725,,,0,
2404,2404,Tetuan - Interior,,4372672.458125,726233.9805,,,0,
242,242,Dr. Peset Aleixandre - Guardacostes,,4374422.733,725061.185,,,0,
243,243,Dr. Peset Aleixandre - Camí de Montcada,,4374533.499,725423.556,,,0,
244,244,Dr. Peset Aleixandre - Constitució,,4374639.616,725749.507,,,0,
246,246,Constitució - Duc de Mandas,,4374960.721,725993.202,,,0,
247,247,Constitució - Sant Joan de la Penya,,4375180.461,726081.229,,,0,
248,248,Sant Miquel dels Reis,,4375441.815,726123.989,,,0,
249,249,Constitució (parell) - Campaneta,,4375830.939,726258.978,,,0,
25,25,la Malva-rosa - Sant Joan de Deu,,4373162.027,729812.366,,,0,
250,250,Constitució (parell) - Tavernes Blanques,,4376039.013,726315.503,,,0,
257,257,Constitució (imparell) - Tavernes Blanques,,4376093.54,726323.626,,,0,
258,258,Constitució (imparell) - Campaneta,,4375840.049,726251.071,,,0,
259,259,Sant Miquel dels Reis,,4375468.308,726117.163,,,0,
26,26,la Malva-rosa - Riu Tajo,,4373037.43,729842.915,,,0,
268,268,Joan XXIII (parell) - Félix del Río,,4374561.856,725109.939,,,0,
272,272,Sant Doménec Savio - Mestre Marçal,,4374831.915,725771.354,,,0,
273,273,Sant Doménec Savio - Constitució,,4374712.872,725811.407,,,0,
279,279,Camí de Montcada - Dr. Peset Aleixandre,,4374598.382,725430.168,,,0,
280,280,Camí de Montcada (parell) - Cambrils,,4374953.245,725284.325,,,0,
281,281,Camí de Montcada (parell) - Alemany,,4375150.318,725209.173,,,0,
282,282,Camí de Montcada - Entrada Camí Carpesa,,4375854.42,725035.534,,,0,
283,283,Camí de Montcada - Poble Nou,,4376094.729,724949.159,,,0,
284,284,Camí de Montcada - Casa d'Àngel,,4376292.269,724916.732,,,0,
285,285,Cami de Montcada - Alqueria Ballester,,4376667.452,724745.664,,,0,
286,286,Camí de Montcada (parell) - Matador,,4377261.189,724639.725,,,0,
290,290,Carpesa,,4377224.819,725462.275,,,0,
291,291,Camí de Montcada (parell) - Alqueria Senent,,4377920.027,724654.306,,,0,
292,292,Benifaraig a Montcada - Casa Silvestre,,4378330.166,724678.864,,,0,
296,296,Benifaraig a Montcada - Boquera,,4378331.171,724663.723,,,0,
297,297,Camí de Montcada (imparell) - Alqueria Senent,,4377921.88,724647.628,,,0,
299,299,Camí de Montcada (imparell) - Matador,,4377226.913,724627.779,,,0,
300,300,Camí de Montcada - Alqueria Paella,,4376645.456,724746.922,,,0,
301,301,Camí de Montcada - Ctra. Daniel,,4376246.622,724906.276,,,0,
302,302,Camí de Montcada - Poble Nou,,4376090.958,724936.769,,,0,
303,303,Camí de Montcada - Ctra. Carpesa,,4375838.632,725043.758,,,0,
304,304,Camí de Montcada (imparell) - Alemany,,4375160.797,725196.883,,,0,
305,305,Camí de Montcada (imparell) - Cambrils,,4374973.739,725268.894,,,0,
306,306,Camí de Montcada - Félix del Río,,4374612.183,725389.265,,,0,
307,307,Burjassot - Mondúver,,4374349.598,724429.035,,,0,
308,308,Burjassot - Pintor Matarana,,4374664.478,724160.025,,,0,
309,309,Burjassot - Salvador Tuset,,4374901.453,723955.803,,,0,
310,310,Parc de Benicalap,,4375021.947,723899.979,,,0,
311,311,Sant Josep Artesà - Luis Martí Alegre,,4375320.133,724098.86,,,0,
314,314,Parc de Benicalap,,4375035.087,723892.968,,,0,
319,319,Campanar - Dr. Nicasi Benlloch,,4374199.177,724494.054,,,0,
321,321,Sagunt - Sant Guillem,,4373820.929,725783.012,,,0,
322,322,Sagunt,,4374026.915,725784.294,,,0,
323,323,Sagunt - Pare Urbà,,4374314.455,725745.044,,,0,
324,324,Sagunt - Don Bosco,,4374622.109,725827.347,,,0,
325,325,Constitució - Dr. Peset Aleixandre,,4374615.733,725784.633,,,0,
326,326,Constitució - Xest,,4374365.765,725658.933,,,0,
327,327,Constitució - Sarrión,,4374145.178,725538.321,,,0,
328,328,Constitució - Màlaga,,4373905.15,725434.606,,,0,
329,329,Constitució - Pla de la Saïdia,,4373667.696,725434.578,,,0,
330,330,Burjassot - Màlaga,,4373737.27,725059.089,,,0,
331,331,Bombas Gens,,4373916.793,724842.801,,,0,
333,333,Burjassot - Dr. Peset Aleixandre,,4374224.516,724537.825,,,0,
337,337,Dr. Moliner - Arts Gràfiques,,4372957.815,726842.766,,,0,
338,338,Museu de Belles Arts,,4373239.114,726097.298,,,0,
339,339,la Plata - Sapadors,,4370676.422,726649.476,,,0,
341,341,Pont de Fusta,,4373437.772,725857.002,,,0,
342,342,Guadalaviar - Sagunt,,4373555.978,725725.701,,,0,
343,343,El Pla de la Saïdia - Constitució,,4373652.158,725527.42,,,0,
344,344,Escola Oficial d'Idiomes,,4373650.055,725231.458,,,0,
345,345,Menéndez Pidal (parell) - Pare Ferrís,,4373504.749,724957.37,,,0,
346,346,Estació d'autobusos,,4373326.259,724680.971,,,0,
347,347,Menéndez Pidal - Pasarel·la,,4373185.214,724481.039,,,0,
348,348,Estació d'autobusos,,4373304.49,724693.869,,,0,
349,349,Menéndez Pidal (imparell) - Pare Ferrís,,4373473.072,724965.122,,,0,
350,350,Escola Oficial d'Idiomes,,4373613.34,725213.263,,,0,
351,351,El Pla de la Saïdia (riu) - Constitució,,4373636.113,725375.916,,,0,
352,352,Pont dels Serrans,,4373516.024,725738.631,,,0,
353,353,Dr. Nicasi Benlloch - Alcubles,,4374103.819,724581.712,,,0,
354,354,Pare Ferrís - Joaquím Ballester,,4373849.712,724778.538,,,0,
358,358,Joaquím Ballester (parell) - Ricardo Micó,,4373629.709,724501.072,,,0,
359,359,Joaquím Ballester - Campanar,,4373514.441,724312.486,,,0,
361,361,Joaquím Ballester (imparell) - Ricardo Micó,,4373596.778,724497.629,,,0,
364,364,Campanar - Ricardo Micó,,4373949.305,724406.426,,,0,
367,367,Campanar - Joan Pau II,,4373291.407,724157.97,,,0,
368,368,Mercat de Campanar,,4373038.249,724081.419,,,0,
370,370,Campanar - Pius XII,,4373335.7,724205.191,,,0,
371,371,Pius XII - Centre Comercial,,4373234.338,724376.793,,,0,
372,372,Pius XII - Campanar,,4373536.773,724194.9,,,0,
373,373,Campanar,,4373773.285,724066.715,,,0,
375,375,Corts Valencianes - Davant Esc. Prof. Sant Josep,,4374056.902,723909.877,,,0,
376,376,Beniferri,,4374499.476,723629.896,,,0,
381,381,Mossén Miguel Tarin (imparell) - Carretera de Paterna,,4375134.452,722188.855,,,0,
382,382,Mossén Miguel Tarin (imparell) - Miquel Agraït,,4375314.166,722158.277,,,0,
383,383,Dr. Soriano Benlloch - Rafael Tenes Escrich,,4375399.944,722071.491,,,0,
384,384,Benimàmet,,4375607.412,721942.766,,,0,
385,385,Campament - Felipe Valls,,4375734.813,721802.703,,,0,
386,386,Campament (parell) - Joaquín Marín,,4375612.694,721597.337,,,0,
387,387,Polvorí - Sinarques,,4375539.921,721387.702,,,0,
388,388,Fira València,,4375777.813,721280.381,,,0,
389,389,Alginet - Algemesí,,4376214.956,721033.279,,,0,
390,390,Terramelar,,4376332.685,721132.323,,,0,
391,391,Alginet - Alcossebre,,4376220.682,721024.825,,,0,
392,392,Fira València,,4375835.669,721288.277,,,0,
393,393,Velòdrom Lluís Puig,,4375614.716,721295.546,,,0,
394,394,Polvorí - Campament,,4375503.15,721397.381,,,0,
395,395,Campament (imparell) - Joaquín Marín,,4375601.123,721603.911,,,0,
396,396,Pintor Garnelo - Campament,,4375711.095,721824.586,,,0,
397,397,Felipe Valls - Lluís Cano,,4375603.36,721911.127,,,0,
399,399,Mossén Miguel Tarin (parell) - Miquel Agraït,,4375315.028,722149.632,,,0,
400,400,Mossén Miguel Tarin (parell) - Carretera de Paterna,,4375190.015,722171.045,,,0,
403,403,Corts Valencianes - l'Alt Maestrat,,4374815.127,723385.568,,,0,
405,405,Corts Valencianes - Esc. Prof. de Sant Josep,,4374012.271,723851.724,,,0,
407,407,Pius XII - Bisbe Soler,,4373476.515,724187.081,,,0,
409,409,Pius XII - Centre Comercial,,4373211.569,724341.571,,,0,
415,415,Vall de la Ballestera (parell) - Mestre Rodrigo,,4373201.954,723803.841,,,0,
419,419,Manuel de Falla - Mestre Rodrigo,,4372869.416,723824.639,,,0,
420,420,Manuel de Falla - Professor López Ibor,,4372785.096,723538.235,,,0,
422,422,Mestre Rodrigo - Manuel de Falla,,4372993.028,723822.317,,,0,
425,425,Pérez Galdós - Democràcia,,4372668.454,724020.756,,,0,
426,426,Pérez Galdós - Torres Torres,,4372399.409125,724194.7815,,,0,
427,427,Pérez Galdós - Olimpia Arozena Torres,,4372187.662,724305.607,,,0,
428,428,Llorca - Pérez Galdós,,4372013.293,724343.094,,,0,
432,432,Pérez Galdós - Lladró i Mallí,,4371407.151,724767.937,,,0,
434,434,Giorgeta - Ctra. D'Escrivà,,4370869.811,725077.315,,,0,
436,436,Jesús,,4370989.445,725046.721,,,0,
439,439,Pérez Galdós - Conca,,4371627.768,724671.873,,,0,
44,44,Pintor Ferrandis - Progrés,,4372568.307,729781.096,,,0,
441,441,Pérez Galdós - Calixt III,,4372140.595,724366.219,,,0,
442,442,Pérez Galdós - Mestre Guerrero,,4372455.098,724181.791,,,0,
443,443,Pérez Galdós - Dr. Zamenhof,,4372686.831,724044.638,,,0,
445,445,Joan XXIII - Periodista Gil Sumbiela,,4374717.983,725028.896,,,0,
45,45,Pintor Ferrandis - Josep Benlliure,,4372555.659,729708.869,,,0,
46,46,Pintor Ferrandis - Àngels,,4372582.578,729524.296,,,0,
47,47,Església dels Àngels - Pintor Ferrandis,,4372600.332,729516.864,,,0,
472,472,Petxina - Racó d'Ademús,,4372547.12,723433.129,,,0,
473,473,Brasil - Velàzquez,,4372433.801,723592.946,,,0,
474,474,Brasil - Francisco Moreno Usedo,,4372332.07,723868.065,,,0,
475,475,Brasil - Artur Piera,,4372253.898,724068.195,,,0,
481,481,Linares - Pérez Galdós,,4372068.056,724318.916,,,0,
482,482,Parc de l'Oest,,4371992.1035,724002.373375,,,0,
483,483,Cid - Burgos,,4372062.192,723658.994,,,0,
484,484,Cid - Passatge Vidal,,4372110.824,723381.489,,,0,
485,485,Nou d'Octubre,,4372163.058,723176.033,,,0,
486,486,Cid - Particular,,4372119.017,722662.619,,,0,
487,487,Cid - Pere Maria Orts,,4372095.953,722439.189,,,0,
488,488,Avinguda del Cid,,4372090.118,722271.528,,,0,
493,493,Joan Baptista Comes - Antonio Machado,,4371814.49,722368.859,,,0,
495,495,Cid - Marconi,,4372044.287,722522.251,,,0,
496,496,Cid - Hospital,,4372090.624,722806.403,,,0,
498,498,Mercat de Castilla,,4371642.841,723140.163,,,0,
50,50,Reina - Columbretes,,4372132.091,729787.688,,,0,
500,500,La Fontsanta,,4371665.794,722839.535,,,0,
501,501,Colònia Esp. de Mèxic - Casa de la Misericòrdia,,4371539.396,722883.404,,,0,
504,504,Hospital General,,4372000.385,723187.728,,,0,
506,506,Cid - Josep Maestre,,4372041.001,723442.862,,,0,
507,507,Central de Policia Local de València,,4372001.889,723667.623,,,0,
508,508,Parc de l'Oest,,4371944.14875,724038.71075,,,0,
509,509,Arxiduc Carles - Xiva,,4371783.996,724233.972,,,0,
510,510,Arxiduc Carles - Enguera,,4371629.007,724109.426,,,0,
511,511,Tres Forques (parell) - Arxiduc Carles,,4371509.905,723942.281,,,0,
512,512,Tres Forques - Santa Cruz de Tenerife,,4371491.533,723704.689,,,0,
513,513,Tres Forques - Josep Maestre,,4371469.274,723430.64,,,0,
514,514,Tres Creus (carril bus) - Llombai,,4371494.059,723206.543,,,0,
515,515,Tres Creus (carril bus) - Músic Ayllón,,4371818.643,723168.388,,,0,
524,524,José Andreu Alabarta - Mariano de Cavia,,4370219.235,723390.034,,,0,
525,525,José Andreu Alabarta - Professor Àngel Lacalle,,4370403.852,723296.212,,,0,
529,529,Tres Forques - Emili Lluch,,4371438.927,723433.241,,,0,
530,530,Tres Forques - Mare de Déu de la Cabeça,,4371461.091,723689.81,,,0,
531,531,Tres Forques (imparell) - Arxiduc Carles,,4371481.211,723943.988,,,0,
532,532,Tres Forques - Churat i Saurí,,4371516.425,724370.826,,,0,
533,533,Tres Forques - Pérez Galdós,,4371535.75,724615.74,,,0,
534,534,Tres Forques - Xiva,,4371562.353,724578.526,,,0,
535,535,Tres Forques - Mestre Bellver,,4371535.512,724246.31,,,0,
538,538,Arxiduc Carles (parell) - Fra Juníper Serra,,4371167.604,723732.149,,,0,
539,539,Arxiduc Carles - Puebla de Valverde,,4370994.747,723591.267,,,0,
54,54,Mercat del Cabanyal,,4372145.172,729476.784,,,0,
540,540,Camí nou de Picanya - Tres Creus,,4370768.644,723406.74,,,0,
543,543,Arxiduc Carles - Músic Gomis,,4370915.731,723578.825,,,0,
544,544,Arxiduc Carles - Fra Juníper Serra,,4371145.177,723753.639,,,0,
545,545,Arquitecte Segura de Lago - Prof. Àngel Lacalle,,4370534.156,723334.907,,,0,
546,546,Hospital Verge del Consol,,4371288.539,724771.162,,,0,
548,548,Mercat de Jesús,,4371106.834,724656.236,,,0,
549,549,Centre de Salut Pare Jofré,,4371141.182,724554.311,,,0,
550,550,Humanista Mariner - Beat Nicolau Factor,,4371263.278,724309.808,,,0,
552,552,Pius XI - Manuel Simó,,4371045.615,724360.803,,,0,
554,554,Conca - Mossén Fenollar,,4371268.014,724516.753,,,0,
555,555,Conca - Pérez Galdós,,4371499.512,724659.725,,,0,
557,557,Gaspar Aguilar - Jesús,,4371002.563,724671.394,,,0,
559,559,Patraix,,4370726.957,724537.993,,,0,
563,563,Crematori Municipal,,4369854.532,724111.71,,,0,
564,564,Cementeri,,4369736.383,724051.694,,,0,
571,571,Gaspar Aguilar - Calvo Acacio,,4370419.938,724418.218,,,0,
575,575,Sant Vicent Màrtir - Dolores Alcaide,,4370633.374,725072.093,,,0,
576,576,Sant Vicent Màrtir - Joaquín Navarro,,4370290.006,725028.357,,,0,
577,577,Creu Coberta,,4369796.319,724947.955,,,0,
578,578,Sant Vicent Màrtir - Enginyer Josep Sirera,,4369485.367,724872.453,,,0,
579,579,Sant Vicent Màrtir (parell) - Arquebisbe Olaechea,,4369272.303,724813.63,,,0,
58,58,Manuel Soto Enginyer - Estació,,4371035.412,729521.894,,,0,
580,580,José Soto Micó - Alcalà de Xivert,,4368872.253,724703.535,,,0,
581,581,Real de Madrid - Carretera d'Alba,,4368279.081,724540.463,,,0,
582,582,Real de Madrid - Algar del Palància,,4368108.709,724496.021,,,0,
583,583,Real de Madrid (parell) - Eduardo Dato,,4367731.797,724394.881,,,0,
585,585,Forn d'Alcedo,,4368040.898,725808.041,,,0,
586,586,La Torre,,4367447.915,724354.892,,,0,
588,588,Real de Madrid - Hellín,,4368183.527,724536.08,,,0,
589,589,Real de Madrid - Concepción Arenal,,4368308.785,724566.75,,,0,
59,59,Manuel Soto Enginyer - Comandància Marina,,4370821.292,729650.954,,,0,
590,590,José Soto Micó - Síndic Mojolí,,4368872.36,724725.21,,,0,
591,591,Sant Vicent Màrtir (imparell) - Arquebisbe Olaechea,,4369334.055,724848.191,,,0,
592,592,Creu Coberta,,4369688.051,724947.435,,,0,
593,593,Sant Vicent Màrtir - Altamira,,4369883.978,724990.079,,,0,
594,594,Sant Vicent Màrtir - Fernández de Mesa,,4370128.339,725025.404,,,0,
595,595,Sant Vicent Màrtir - Millars,,4370725.498,725112.227,,,0,
596,596,Peris i Valero - Ausiàs March,,4370803.447,725867.931,,,0,
598,598,Peris i Valero - Sapadors,,4371001.771,726208.991,,,0,
599,599,Peris i Valero - Bisbe Jaume Pérez,,4371151.552,726466.838,,,0,
60,60,Pont de les Drassanes,,4370615.397,729673.152,,,0,
600,600,Peris i Valero - Pere Aleixandre,,4371256.617,726644.933,,,0,
602,602,Mestre Racional - Regne de València,,4371525.36,726835.89,,,0,
603,603,Maties Perelló - Lluís de Santàngel,,4371373.838,726568.154,,,0,
604,604,Maties Perelló - Mestre Aguilar,,4371231.319,726324.015,,,0,
605,605,Els Centelles - Sueca,,4371059.225,726031.452,,,0,
606,606,Parc Central,,4370878.193,725719.675,,,0,
609,609,Malilla - Pianista Empar Iturbi,,4370474.486,725574.613,,,0,
61,61,Major de Natzaret - Vilanova i Piera,,4370323.99,729421.263,,,0,
610,610,Malilla - Oltà,,4370277.751,725529.173,,,0,
611,611,Malilla (parell) - Illa Cabrera,,4369864.85,725470.969,,,0,
612,612,Malilla (parell) - Illa Formentera,,4369651.382,725433.953,,,0,
62,62,Mercat de Natzaret,,4370133.984,729386.09,,,0,
620,620,Joaquín Benlloch - Illa Cabrera,,4369979.851,725978.273,,,0,
621,621,Joaquín Benlloch - Oltà,,4370260.08,725815.588,,,0,
622,622,Centre de Salut Eng. Joaquín Benlloch,,4370444.574,725708.215,,,0,
623,623,Pianista Empar Iturbi - Ausiàs March,,4370558.592,725846.321,,,0,
625,625,Fonteta Sant Lluís - Lleó XIII,,4370856.892,726124.567,,,0,
626,626,Fonteta Sant Lluís - Dr. Waksman,,4370647.344,726147.366,,,0,
627,627,Fonteta Sant Lluís - Bèrnia,,4370452.841,726149.816,,,0,
628,628,Fonteta Sant Lluís - Algímia d'Alfara,,4370194.65,726239.797,,,0,
630,630,Fonteta Sant Lluís - Ebenista Caselles,,4370017.964,726333.098,,,0,
631,631,Fonteta Sant Lluís - Riu Sec,,4369610.701,726561.564,,,0,
632,632,Gravador Jordán - Alabau i Arce,,4369393.797,726516.26,,,0,
634,634,Gravador Jordán - Escultor Pastor,,4369392.671,726534.342,,,0,
635,635,Gravador Jordán - Riu Sec,,4369620.777,726577.737,,,0,
636,636,Fonteta Sant Lluís (imparell) - Àngel Villena,,4369863.721,726444.231,,,0,
637,637,Fonteta Sant Lluís - Germans Maristes,,4370044.959,726338.855,,,0,
638,638,Ausiàs March - Algímia d'Alfara,,4370191.171,726154.557,,,0,
639,639,Bèrnia - Ausiàs March,,4370457.944,726056.321,,,0,
64,64,Vall de la Ballestera - Campanar,,4373389.522,724176.637,,,0,
640,640,Puigcampana - Fonteta Sant Lluís,,4370563.386,726180.682,,,0,
643,643,Sapadors,,4370648.16,726555.317,,,0,
644,644,Sapadors - Dos d'Abril,,4370839.47,726451.938,,,0,
645,645,Sapadors - Sant Gregori,,4371028.858,726368.009,,,0,
649,649,Germans Maristes - José Durán Martínez,,4370436.186,726879.884,,,0,
650,650,Poliesportiu Fta. Sant Lluís,,4370305.126,726655.792,,,0,
652,652,Germans Maristes (parell) - Fonteta Sant Lluís,,4370135.149,726414.592,,,0,
653,653,Poliesportiu Fta. Sant Lluís,,4370241.36,726601.873,,,0,
654,654,Germans Maristes - Institut Jordi de Sant Jordi,,4370413.676,726900.919,,,0,
657,657,Font d'en Corts - Levantina Alegre,,4369893.742,727105.141,,,0,
658,658,Font d'en Corts (parell) - Roig de lagarda,,4369557.319,727327.097,,,0,
659,659,Font d'en Corts (parell) - Matador d'en Corts,,4369243.623,727529.201,,,0,
66,66,Punta al Mar - Camí Canal,,4369531.807,729312.361,,,0,
660,660,Mercavalència,,4368615.169,727617.141,,,0,
663,663,el Tremolar - Crist del Refugi,,4367111.244,727150.083,,,0,
664,664,Crist del Refugi - del Remolí,,4367224.274,726906.139,,,0,
665,665,Crist del Refugi - Ctra. Del Pí,,4367399.28,726884.276,,,0,
666,666,Mare de Déu de Lepant (parell) - Esc. F. Siurana,,4367774.344,726934.392,,,0,
668,668,Principal - Camí del Ribàs,,4368111.385,727008.938,,,0,
669,669,Ribàs (parell) - Ador,,4368079.874,727154.72,,,0,
671,671,Mercavalència,,4368629.172,727653.362,,,0,
672,672,Font d'en Corts (imparell) - Matador d'en Corts,,4369313.335,727464.022,,,0,
673,673,Font d'en Corts (imparell) - Roig de lagarda,,4369565.99,727329.749,,,0,
674,674,Font d'en Corts - Casa de Roc,,4369898.096,727109.168,,,0,
679,679,Escultor J. Capuz (imparell) - la Plata,,4370967.87,727112.388,,,0,
680,680,Escultor J. Capuz (imparell) - Pere Aleixandre,,4371134.2,727019.196,,,0,
681,681,Centre d'especialitats Montolivet,,4371315.891,726920.238,,,0,
682,682,Centre d'especialitats Montolivet,,4371314.275,726901.421,,,0,
683,683,Escultor J. Capuz (parell) - Pere Aleixandre,,4371186.134,726973.433,,,0,
684,684,Escultor J. Capuz (parell) - la Plata,,4370990.514,727081.838,,,0,
685,685,la Plata - Amado Granell Mesado,,4370819.607,726895.049,,,0,
686,686,Plaça de Cánovas,,4372079.833,726602.042,,,0,
687,687,Marqués del Túria - Jorge Juan,,4371997.265,726450.469,,,0,
688,688,Marqués del Túria - Hernán Cortés,,4371840.324,726183.006,,,0,
689,689,Marqués del Túria - Russafa,,4371716.148,725969.913,,,0,
690,690,Germanies - Castelló,,4371622.83,725823.914,,,0,
691,691,Plaça d'Espanya,,4371684.324,725303.086,,,0,
692,692,Ramón i Cajal (parell) - Jesús,,4371942.325,725147.824,,,0,
693,693,Àngel Guimerà,,4372228.836,724973.155,,,0,
694,694,Ferran el Catòlic - Juan de Mena,,4372454.386,724842.035,,,0,
695,695,Jardí Botànic,,4372740.662,724671.897,,,0,
696,696,Túria,,4372962.993,724485.815,,,0,
697,697,Jardí Botànic,,4372783.462,724594.904,,,0,
698,698,Quart - Ferran el Catòlic,,4372736.773,724559.273,,,0,
7,7,Edifici del Rellotge,,4371261.533,729495.695,,,0,
70,70,Poliesportiu Natzaret - Moraira,,4370174.104,729533.69,,,0,
700,700,Hospital General,,4372093.63,723163.029,,,0,
701,701,Ferran el Catòlic - Gabriel Miró,,4372530.338,724739.858,,,0,
702,702,Àngel Guimerà,,4372198.175,724938.075,,,0,
703,703,Àngel Guimerà,,4372252.972,724933.338,,,0,
704,704,Prefectura superior de Policia,,4372031.423,725037.002,,,0,
705,705,Ramón i Cajal (imparell) - Jesús,,4371881.637,725125.811,,,0,
708,708,Germanies - Sevilla,,4371598.885,725854.786,,,0,
709,709,Marqués del Túria - Gregori Maians,,4371710.058,726058.32,,,0,
710,710,Marqués del Túria - Mestre Gozalbo,,4371846.262,726291.617,,,0,
711,711,Marqués del Túria - Joaquín Costa,,4371946.994,726465.594,,,0,
712,712,Plaça de Cánovas,,4372042.245,726622.151,,,0,
716,716,Cadis - Dénia,,4371516.016,725836.604,,,0,
717,717,Cadis - Puerto Rico,,4371324.963,725946.375,,,0,
718,718,Cadis - dels Centelles,,4371041.039,726116.718,,,0,
720,720,Mercat de Russafa,,4371318.095,726225.718,,,0,
721,721,Sant Valero,,4371481.817,726106.147,,,0,
722,722,Regne de València - Russafa,,4371638.971,726009.258,,,0,
723,723,Regne de València - Lluís Santàngel,,4371558.02,726327.258,,,0,
724,724,Regne de València - Peris i Valero,,4371445.067,726784.332,,,0,
725,725,Regne de València - Mestre Gozalbo,,4371559.703,726458.551,,,0,
726,726,Regne de València - Gregori Mayans,,4371654.408,726081.324,,,0,
728,728,Pintor Salvador Abril - Mestre J. Serrano,,4371541.715,726177.008,,,0,
731,731,Joaquín Costa - Regne de València,,4371537.794,726646.735,,,0,
732,732,Ciscar - Mestre Racional,,4371531.93,726789.706,,,0,
733,733,Ciscar - Borriana,,4371744.941,726671.542,,,0,
734,734,Ciscar - Comte d'Altea,,4371932.94,726563.451,,,0,
737,737,Sant Vicent Màrtir - Giorgeta,,4371057.8865,725159.95525,,,0,
738,738,Centre de Salut Gil i Morte,,4371274.983,725206.359,,,0,
739,739,Jesús - Sant Francesc de Borja,,4371774.014,725073.253,,,0,
741,741,Jesús - Pintor Segrelles,,4371512.664,724917.745,,,0,
742,742,Albacete - Mestre Sosa,,4371243.623,724939.529,,,0,
744,744,Conca - Bisbe Amigó,,4371751.762,724816.918,,,0,
745,745,Conca - Alzira,,4372013.129,724971.912,,,0,
746,746,Àngel Guimerà - Bon Ordre,,4372176.319,724680.271,,,0,
748,748,Centre de Salut Joan Llorens,,4372605.27,724344.919,,,0,
749,749,Quart - Terol,,4372695.746,724391.753,,,0,
750,750,Sant Josep de la Muntanya - Pérez Galdós,,4372670.819,724142.459,,,0,
758,758,Aiora - Mariano Ribera,,4371587.366,724247.534,,,0,
759,759,Aiora - Xiva,,4371787.752,724357.969,,,0,
760,760,Sant Josep de Calassanç - Alberic,,4371795.863,724733.216,,,0,
761,761,Sant Francesc de Borja - Jesús,,4371755.413,724948.408,,,0,
764,764,Plaça Amèrica,,4372172.938,726744.057,,,0,
771,771,Torres dels Serrans,,4373233.302,725756.212,,,0,
773,773,Plaça del Temple,,4373008.655,726109.151,,,0,
777,777,Amèrica - Marqués del Túria,,4372197.42,726679.506,,,0,
792,792,Encarnació - Guillem de Castro,,4372636.883,725036.91,,,0,
793,793,Torres de Quart,,4372758.69,725021.207,,,0,
795,795,La Bene,,4373073.098,725033.963,,,0,
796,796,IVAM,,4373317.23,725092.544,,,0,
803,803,Quart - Guillem de Castro,,4372835.294,724956.732,,,0,
814,814,Jesús - Pare Jofré,,4372004.567,725227.263,,,0,
815,815,Plaça Espanya,,4371761.185,725285.49,,,0,
816,816,Sant Vicent Màrtir - Espanya,,4371835.325,725311.371,,,0,
823,823,Fèlix Pizcueta - Ciril Amorós,,4371790.533,726033.16,,,0,
83,83,Eugènia Viñes - Platja Malva-rosa,,4372629.251,730043.022,,,0,
830,830,Russafa - Ciril Amorós,,4371755.718,725893.554,,,0,
833,833,Vall de la Ballestera - Pius XII,,4373416.164,724165.423,,,0,
834,834,Hernàn Cortès - Ciril Amorós,,4371904.774,726193.977,,,0,
84,84,Platja Les Arenes,,4372304.444,730050.001,,,0,
849,849,Font d'en Corts (parell) - Mossén Palanca,,4369437.066,727394.826,,,0,
850,850,Font d'en Corts - Camí dels Rocs,,4369391.029,727426.169,,,0,
855,855,Orxata - Mestre Serrano,,4375157.628875,727517.876,,,0,
866,866,Catalunya - Santa Cruz de la Zarza,,4373273.442,727597.11,,,0,
867,867,Clariano - Palància,,4373154.341,727795.448,,,0,
868,868,Clariano - Albalat dels Tarongers,,4373152.959,727823.124,,,0,
